cid,Smiles,classlabel
CHEMBL524869,CN1C(=O)[C@@H](c2cc(Cl)c(O)c(Cl)c2)NC(=O)[C@@H]2NC(=O)[C@@H](c3cc(Cl)c(O)c(Cl)c3)NC(=O)[C@H](NC(=O)C(=O)c3cc(Cl)c(O)c(Cl)c3)CC3(O)C(=O)Nc4cc(ccc43)-c3cc2cc(c3O)Oc2ccc(cc2)C[C@H]1C(=O)N[C@@H](C(=O)O)c1ccc(O)cc1,0
CHEMBL560185,CN1CCN(C(=O)CN2CCn3c(nc(C(=O)NCc4ccc(F)cc4)c(O)c3=O)C2(C)C)CC1,1
CHEMBL550978,O=C1c2ccc(O)c(O)c2C(=O)N1Cc1c(F)ccc(F)c1Cl,0
CHEMBL240544,Nc1cc(O)nc(SCC(=O)c2ccc(O)c(O)c2)n1,0
CHEMBL287903,O=C(O)c1ccc2ccc(/C=C/c3ccsc3)nc2c1O,0
CHEMBL1917877,O=C(NCc1ccc(F)cc1Cl)c1c(O)c2ncc(Cc3ccccc3)cc2[nH]c1=O,1
CHEMBL496379,CCOC(=O)/C(O)=C/C(=O)c1cn(Cc2cc(F)ccc2F)c2cccc(OC)c12,0
CHEMBL308870,C=C/C(C)=C1\C[C@@]2(C)C(=CC1=O)[C@H](OC(=O)/C(C)=C/C(C)CCCC)CC[C@@H]2C(=O)O,0
CHEMBL496412,O=C1NC(=S)NC(=O)C1=Cc1ccc(-c2ccc(C(=O)O)c(O)c2)o1,0
CHEMBL510239,O=C(O)/C(O)=C/C(=O)c1cccc(NC(=O)c2cccc(Cl)c2)c1,0
CHEMBL3087618,O=C(/C=C/c1cccn1Cc1cc(F)ccc1F)CC(=O)C(=O)O,1
CHEMBL399560,O=C(CSc1nnc(-c2ccncc2)n1-c1ccc(F)cc1)NNC(=O)c1ccccc1O,0
CHEMBL557891,O=C(O)c1cn([C@H](CO)c2ccccc2)c2ccc(Cc3cccc(Cl)c3F)cc2c1=O,1
CHEMBL496652,O=C(O)/C(O)=C/C(=O)c1cn(Cc2ccc(F)cc2)c2ccc(Cl)cc2c1=O,1
CHEMBL247570,CN(C)S(=O)(=O)c1cc(F)ccc1CNC(=O)c1nc(N2CCCCS2(=O)=O)c2cccnc2c1O,1
CHEMBL2401912,O=C(/C=C(\O)c1cc(Cc2ccc(F)cc2F)cn(Cc2ccccc2F)c1=O)C(=O)N[C@@H]1CCC[C@H]1O,1
CHEMBL174150,O=[N+]([O-])c1c(Cl)c(O)c(Cl)c([N+](=O)[O-])c1Nc1c([N+](=O)[O-])c(Cl)c(O)c(Cl)c1[N+](=O)[O-],0
CHEMBL246535,O=C(NCc1ccccc1)c1nc(N2CCCCS2(=O)=O)c2cccnc2c1O,1
CHEMBL558121,Cn1nccc1CN1CCn2c(nc(C(=O)NCc3ccc(F)cc3)c(O)c2=O)C1(C)C,1
CHEMBL473489,O=C(/C=C(\O)c1nnn[nH]1)c1c[nH]c2ccc(Cl)cc12,0
CHEMBL338145,CC1=NN(c2ccccc2)C(=O)C1/N=N/c1ccc(S(=O)(=O)Nc2nccc(C)n2)cc1,0
CHEMBL355757,Cc1ncc(COP(=O)(O)O)c(C2NC(C(=O)O)CS2)c1O,0
CHEMBL498504,CCn1cc(C(=O)O)c(=O)c2c1C(=O)C=CC2=O,0
CHEMBL1214584,CCOC(=O)/C(O)=C/C(=O)c1cn(Cc2cc(Cl)ccc2F)c2cccc(OC)c12,0
CHEMBL506797,C=C(CC[C@@H](C)[C@H]1CC=C2C3=C([C@@H](O)[C@H](OC(C)=O)[C@@]21C)[C@@]1(C)C[C@@H](O)[C@H](OC(=O)CCC(=O)O)C(C)(C)[C@@H]1CC3)C(C)C,0
CHEMBL406929,CCOC(=O)/C(O)=C/C(=O)c1cn(Cc2ccc(F)cc2)c2ccc(OC)cc12,0
CHEMBL117,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,0
CHEMBL389930,O=C(O)C(=O)CC(=O)c1cc2ccccc2c2ccccc12,0
CHEMBL3238131,O=C(O)/C(O)=C/C(=O)c1cn(Cc2ccc(F)cc2)c2cc(N3CCSCC3)ccc2c1=O,0
CHEMBL286494,Cc1cc(O)c2c(=O)c3c(O)cc(O)c4c5c(O)cc(O)c6c(=O)c7c(O)cc(C)c8c1c2c(c34)c(c78)c65,0
CHEMBL550494,O=C1c2ccc(O)c(O)c2C(=O)N1Cc1ccccc1,0
CHEMBL3125970,O=C(NCc1ccc(F)c(Cl)c1)c1c(O)c2cccnc2n(O)c1=O,1
CHEMBL146179,O=C(/C=C/c1ccc(O)c(O)c1)Oc1cc(OC(=O)/C=C/c2ccc(O)c(O)c2)cc(C(=O)O)c1,0
CHEMBL1213165,C[C@@H]1CCO[C@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c([O-])c3C(=O)N21.[Na+],1
CHEMBL3582060,COc1ccc(Cn2cc(C(=O)/C=C(\O)C(=O)O)c(=O)c3ccccc32)cc1,0
CHEMBL1914558,O=C(NCc1ccc(F)cc1)c1c(O)c2ncc(Cc3ccccc3)cc2n(CC2CC2)c1=O,1
CHEMBL198840,O=C(N/N=C/c1ccc(/C=N/NC(=O)c2cc(O)cc(O)c2)cc1)c1cc(O)cc(O)c1,0
CHEMBL80259,C=C(C=O)[C@@H]1C[C@@]2(C)C(=CC1=O)[C@H](OC(=O)/C(C)=C/C(C)CCCC)CC[C@@H]2C(=O)ON[C@H](C(=O)OC)c1ccccc1,0
CHEMBL260096,CCOc1cc(/C=C2\C(=O)N(c3nnn[nH]3)N=C2C)ccc1OC,1
CHEMBL3799805,O=C(O)/C=C/c1ccc2c(c1)CC(=O)N2Cc1ccc2c(c1C(=O)O)OCO2,0
CHEMBL499184,O=C(NCc1ccc(F)cc1)c1nc2ccccn2c(=O)c1O,1
CHEMBL4475105,Cc1cccc(-c2c(C(OC(C)(C)C)C(=O)O)c(C)nc3cc(-c4ccccc4)nn23)c1,0
CHEMBL4455967,COc1ccc(O)c(C(=O)NNC(=O)c2cc3ccccc3oc2=O)c1,0
CHEMBL492930,O=C(Nc1cccn2c(=O)c(O)c(C(=O)NCc3ccc(F)cc3)nc12)c1ccccc1,1
CHEMBL1813503,CNC(=O)c1cc(F)ccc1CNC(=O)c1cccc(O)c1O,0
CHEMBL2206762,O=C1c2c(O)c(O)cc(S(=O)(=O)NCCCBr)c2CN1Cc1ccc(F)c(Cl)c1,0
CHEMBL34400,COC(=O)[C@@H](COC(=O)/C=C/c1ccc(OC(C)=O)c(OC(C)=O)c1)NC(=O)/C=C/c1ccc(OC(C)=O)c(OC(C)=O)c1,0
CHEMBL1092357,N=C(N)NCCCCNP(=O)(O[C@H]1C[C@H](n2ccc(N)nc2=O)O[C@@H]1CO)O[C@H]1C[C@H](n2cnc3c(N)ncnc32)O[C@@H]1CO,0
CHEMBL4474029,COc1cc(OC)cc(-c2ccc(Nc3cc(=O)n(O)c(=O)[nH]3)cc2)c1,0
CHEMBL209827,O=C(CC(=O)C(=O)O)CC(=O)c1ccccc1F,0
CHEMBL467389,O=C(O)/C(O)=C/C(=O)c1ccccc1,0
CHEMBL4228494,O=C(O)CC(O)/C=N/c1cccc(O)c1O,0
CHEMBL128249,Cc1cc(S(=O)(=O)Nc2nnc3c(C(F)(F)F)cc(Cl)cn23)c(S)cc1Cl,0
CHEMBL4172336,O=c1[nH]c2sc(Cc3ccccc3)cc2c(=O)n1O,0
CHEMBL3360130,CN(C)S(=O)(=O)c1cc(F)ccc1CNC(=O)c1nc(C2CCOCC2)n(C)c(=O)c1O,1
CHEMBL129134,O=C(/C=C/c1ccc(O)cc1)/C=C/c1ccc(O)cc1,0
CHEMBL235847,CCOC(=O)c1sc(N2C(=O)C(O)=C(C(=O)c3ccccc3)C2c2ccc(F)cc2)nc1C,0
CHEMBL199162,CC(=O)c1cc(C(=O)CC(=O)Nc2cccc([N+](=O)[O-])c2)sc1Nc1ccccc1,0
CHEMBL4638187,C/C(=N\NC(=O)C(O)C(O)C(=O)N/N=C(\C)c1c(O)c2ccccc2oc1=O)c1c(O)c2ccccc2oc1=O,0
CHEMBL242561,CN1C[C@@H](NS(C)(=O)=O)C[C@H]1c1nc(C(=O)NCc2ccc(F)cc2)c(O)c(=O)n1C,1
CHEMBL2407283,COc1ccc(CNC(=O)C2C(=O)N(O)C(=O)c3ccccc32)c(OC)c1,1
CHEMBL468234,COc1cccc(C(=O)CC(=O)C(=O)N2CCN(C(=O)C(=O)CC(=O)c3cccc(OC)c3)CC2)c1,0
CHEMBL82828,O=c1c(Cc2ccc(Cc3c(O)oc4ccccc4c3=O)cc2)c(O)oc2ccccc12,0
CHEMBL562335,O=C(Nc1ccc(S(=O)(=O)Nc2ccc(Cl)c(Cl)c2)cc1)c1cc(O)c(O)c(O)c1,0
CHEMBL4176832,O=c1[nH]c2scc(-c3ccccc3)c2c(=O)n1O,0
CHEMBL3310090,CN(C)C(=O)Cn1c(=O)c(C(=O)NC(C)(C)CO)c(O)c2ncc(Cc3ccc(F)cc3)cc21,1
CHEMBL444974,Cc1cc(C(=O)/C=C(\O)C(=O)O)ccc1Cl,0
CHEMBL173234,Cc1cc(C)nc(NS(=O)(=O)c2ccc(NC(=O)c3cccn4c(=O)c5ccccc5nc34)cc2)n1,0
CHEMBL370109,CCSc1nnc(N2C(=O)c3ccc(C(=O)c4ccc(C(=O)O)cc4)cc3C2=O)s1,0
CHEMBL414737,CC[C@H](C)C(NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCSC)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H]1CCCN1)[C@@H](C)CC)C(C)C)[C@@H](C)CC)C(C)C)C(=O)O,0
CHEMBL2398136,C=CCCC[C@](C)(NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@](C)(CCCC=C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](C)NC(=O)[C@@H](N)[C@@H](C)O)[C@@H](C)CC)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,0
CHEMBL3360122,Cc1ncnn1-c1cc(F)ccc1CNC(=O)c1nc(C2CCOC2)n(C)c(=O)c1O,1
CHEMBL4526907,O=C(c1ccc(F)cc1)c1cc(=O)n(O)c(=O)[nH]1,0
CHEMBL366798,O=C(NNC(=O)c1cc2ccccc2cc1O)c1ccccc1O,0
CHEMBL492464,Cn1c(C(C)(C)N2CCOCC2)nc(C(=O)NCc2ccc(F)cc2)c(O)c1=O,1
CHEMBL322472,O=C(O)C(=O)/C=C(\O)c1cccc(NC(=O)c2ccccc2)c1,0
CHEMBL560234,O=C(O)c1c[nH]c2ccc(Cc3cccc(Cl)c3Cl)cc2c1=O,1
CHEMBL1214535,CCOC(=O)/C(O)=C/C(=O)c1cn(Cc2cccc(Cl)c2F)c2cccc(OC)c12,0
CHEMBL193759,O=C(O)C(=O)/C=C(\O)c1cccc(Cc2ccccc2)c1,1
CHEMBL339347,Cc1cc(S(=O)(=O)Nc2nc3ccccc3nc2-c2ccc(Cl)cc2)c(S)cc1Cl,0
CHEMBL490972,COc1cccc(Cc2nnc(-c3ncc4cccnc4c3O)[nH]2)c1,0
CHEMBL3087789,CCOC(=O)C(=O)CC(=O)/C=C/c1cccn1Cc1cc(C)cc(C)c1,0
CHEMBL412149,COc1cc(/C=C2\C(=O)N(c3nnn[nH]3)N=C2C)cc(Cl)c1OC,1
CHEMBL1668666,CCCCCCC1C(=O)N(O)C(=O)c2ccccc21,0
CHEMBL461652,COc1cccc(CNC(=O)c2nc(C(C)(C)NC(=O)C(=O)N(C)C)n(C)c(=O)c2O)c1OC,1
CHEMBL3288836,CCOC(=O)[C@@H]1CCCN1c1c(C(=O)NCc2ccc(F)cc2F)c(=O)n(O)c2ncccc12,0
CHEMBL418613,O=C(O)c1ccc2ccc(/C=C/c3ccc(O)cc3)nc2c1O,0
CHEMBL409315,O=C(O)CN1C(=O)/C(=C2\SC(=S)N(C(Cc3ccccc3)C(=O)O)C2=O)c2ccccc21,1
CHEMBL3259897,Cc1ccc2nc(C)c([C@H](OC(C)(C)C)C(=O)O)c(-c3ccc(Cl)cc3)c2c1,1
CHEMBL2171668,CNC(=O)c1[nH]cc(C(=O)NCc2ccc(F)cc2)c(=O)c1O,0
CHEMBL497501,O=C(O)/C(O)=C/C(=O)c1ccc2c(c1)c(=O)c(C(=O)/C=C(\O)C(=O)O)cn2Cc1ccc(F)cc1,1
CHEMBL3288827,O=C(NCc1ccc(F)cc1F)c1c(NCCO)c2cccnc2n(O)c1=O,1
CHEMBL108423,O=C(O)C(=O)/C=C(\O)c1ccc(Oc2ccccc2)cc1,0
CHEMBL572334,O=C1c2ccc(O)c(O)c2C(=O)N1Cc1cc(F)c(F)c(F)c1,0
CHEMBL4587557,COc1cccc(-c2c(C(OC(C)(C)C)C(=O)O)c(C)nc3cc(-c4ccccc4)nn23)c1,0
CHEMBL1909977,COc1ccc(CCN2C(=O)C(O)=C(C(=O)c3ccccc3)C2c2ccc(O)cc2)cc1,0
CHEMBL553173,O=C1c2ccc(O)c(O)c2C(=O)N1Cc1ccc(F)c(F)c1F,0
CHEMBL196822,O=C(CSc1nc2ccccc2n1Cc1ccccc1)N/N=C/c1cc(Br)ccc1O,0
CHEMBL239275,CCCC(=O)NC(c1ccc(OC)c(OC)c1)c1cc(Cl)c2cccnc2c1O,0
CHEMBL3806113,O=C(C1C(=O)N(O)C(=O)c2ccccc21)N1CCCCC1,0
CHEMBL133491,O=C(/C=C/c1ccc(O)c(O)c1)OCCc1cccc2ccccc12,0
CHEMBL386515,CN(C)C(C)(C)c1nc(O)c(O)c(C(=O)NCc2ccc(F)cc2)n1,1
CHEMBL2068731,CC(C)Oc1ccc(Cc2ccccc2)cc1/C([O-])=C/C(=O)C(=O)[O-].[Mg+2],1
CHEMBL494944,CCCN(C(=O)C(=O)N(C)C)c1cccn2c(=O)c(O)c(C(=O)NCc3ccc(F)cc3)nc12,1
CHEMBL81714,O=C(NCc1ccc(O)cc1O)c1ccc2ccc(C(=O)O)c(O)c2n1,0
CHEMBL19332,O=C(O)C(=O)CC(=O)c1ccccc1,0
CHEMBL561619,O=C(O)c1cn([C@H](CO)C2CCCCC2)c2ccc(Cc3cccc(Cl)c3F)cc2c1=O,1
CHEMBL80568,C=C(C=O)[C@@H]1C[C@@]2(C)C(=CC1=O)[C@H](OC(=O)/C(C)=C/C(C)CCCC)CC[C@@H]2C(=O)N[C@@H](CC(C)C)C(=O)OC,0
CHEMBL237726,O=C1c2c(O)c(O)cc(=O)n2CCN1Cc1cccc(Cl)c1,1
CHEMBL369379,O=C(O)c1cnc2c(ccc3ncc(C(=O)O)c(O)c32)c1O,0
CHEMBL273128,CC(C)[C@H](CO)n1cc(C(=O)O)c(=O)c2cc(Cc3cccc(Cl)c3F)ccc21,1
CHEMBL2316112,O=C(NC1CCS(=O)(=O)CC1)c1c(O)c2ncc(Cc3ccc(F)cc3)cc2[nH]c1=O,1
CHEMBL448271,CN(C(=O)[C@H](N)c1cc(Cl)c(O)c(Cl)c1)[C@@H](Cc1ccc(Oc2cc3cc(c2O)-c2cccc4c(c[nH]c24)C[C@@H](N)C(=O)N[C@H](c2cc(Cl)c(O)c(Cl)c2)C(=O)N[C@H]3C(=O)O)cc1)C(=O)O,0
CHEMBL540720,O=C1c2c(ccc(O)c2O)CN1Cc1ccc(Cl)c(F)c1,0
CHEMBL311489,O=C1C(O)=C(C(CCc2ccccc2)C2=C(O)C(=O)c3ccccc3C2=O)C(=O)c2ccccc21,0
CHEMBL389931,Cc1nc2oc3ccccc3c(=O)c2cc1C(=O)CC(=O)C(=O)O,0
CHEMBL494945,CC(C)N(C(=O)C(=O)N(C)C)c1cccn2c(=O)c(O)c(C(=O)NCc3ccc(F)cc3)nc12,1
CHEMBL212213,COc1c2c(c(O)c3ncc(F)cc13)C(=O)N(Cc1ccc(F)cc1)C2,1
CHEMBL4176527,Br.O=c1[nH]c2c(c(=O)n1O)C1CCNCC1S2,0
CHEMBL240974,O=C(Nc1cccc(O)c1)c1cc(C(=O)Nc2cccc(O)c2)cc(N2C(=O)c3ccccc3C2=O)c1,0
CHEMBL3259888,Cc1nc2ccccc2c(-c2ccc(Cl)cc2)c1CC(=O)O,0
CHEMBL1813127,CCOC(=O)CC(=O)Nc1ccc2cccc(O)c2n1,0
CHEMBL172888,Cc1nnc(NS(=O)(=O)c2ccc(C3SC(=S)NC3=O)cc2)s1,0
CHEMBL2206768,O=C1c2c(O)c(O)cc(S(=O)(=O)N3CCOCC3)c2CN1Cc1ccc(F)c(Cl)c1,1
CHEMBL2398132,C=CCC[C@](C)(NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@](C)(CCC=C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](C)NC(=O)[C@@H](N)[C@@H](C)O)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,0
CHEMBL240330,CCCn1c(=O)c(C(=O)NNC(=O)CC(=O)OCC)c(O)c2ccccc21,0
CHEMBL2316122,C[C@@H](CO)NC(=O)c1c(O)c2ncc(Cc3ccc(F)cc3)cc2n(C)c1=O,1
CHEMBL1163802,CC(C)c1c(Cc2ccccc2)[nH]c(=O)n(CCCCc2ccc(C(=O)/C=C(\O)C(=O)O)cc2)c1=O,0
CHEMBL1224053,O=C(NCCCN1CCN(C(=O)/C=C/c2ccc(Cl)cc2)CC1)c1cc(O)c(O)c(O)c1,0
CHEMBL519936,Cc1cccc(CN2CC(C(=O)NCc3ccc(F)cc3)=C(O)C2=O)c1,1
CHEMBL3414859,O=C1Cc2cc(Cc3ccc(F)cc3)ccc2C(=O)N1O,0
CHEMBL198572,O=C(/C=C/c1ccc(-c2ccccc2[N+](=O)[O-])o1)Nc1ccc(O)c(-c2nc3ccccc3o2)c1,0
CHEMBL17001,COC(=O)/C=C/c1ccc(O)c(O)c1,0
CHEMBL3742275,COc1ccc(C2=Cc3ccc(F)cc3C(CC(=O)C(C)O)N2c2ccc(Cl)cc2)cc1,0
CHEMBL396907,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(CNC(=O)C4=C(O)[C@@H](N(C)C)[C@@H]5C[C@H]6C(=C(O)[C@]5(O)C4=O)C(=O)c4c(O)cccc4[C@@]6(C)O)CC3)cc21,0
CHEMBL109788,O=C(NN1C(=O)C(Cl)C1c1cccc(O)c1)c1ccccc1O,0
CHEMBL404420,O=C1c2c(ccc(O)c2O)CN1N1C(=O)c2ccc(F)cc2C1=O,0
CHEMBL131680,COc1ccc(/C=C/C(=O)OCCc2ccccc2)cc1O,0
CHEMBL259011,COc1cccc2c1c(C(=O)/C=C(\O)C(=O)O)cn2Cc1ccc(F)cc1,1
CHEMBL3360109,Cn1c(-c2ccco2)nc(C(=O)NCc2ccc(F)cc2)c(O)c1=O,1
CHEMBL552987,COc1c2c(c(O)c3c1C(=O)c1c(cc(O)c(C)c1O)C3=O)-c1c(cc(/C=N/C34CC5CC(CC(C5)C3)C4)c(C(=O)O)c1O)CC2,0
CHEMBL491828,Cc1cc2c(c(=O)o1)C(/C=C/c1ccc(N(C)C)cc1)=[O+][B-](F)(F)O2,0
CHEMBL211490,C[C@H](N)C(=O)N[C@@H](CS)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](C)C(=O)NCC(N)=O,0
CHEMBL521053,O=C1OC(c2cc(O)cc(O)c2)C(c2ccc(F)cc2)=C1O,0
CHEMBL474861,COc1ccccc1C(=O)Nc1cccc(C(=O)/C=C(\O)C(=O)O)c1,0
CHEMBL563162,NC(=O)Cn1cc(C(=O)O)c(=O)c2cc(Cc3cccc(Cl)c3Cl)ccc21,1
CHEMBL3334645,O=C(NCc1ccc(F)c(Cl)c1)c1nc(-c2ccc(F)cc2)[nH]c(=O)c1O,0
CHEMBL430194,CN1CC(c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2C)N(C)CC1=O,1
CHEMBL563631,Cc1cnc(CN2CCn3c(nc(C(=O)NCc4ccc(F)cc4)c(O)c3=O)C2(C)C)o1,1
CHEMBL498713,O=C(O)/C(O)=C/C(=O)c1cn(Cc2ccc(F)cc2)c2cc(Cl)c(Cl)cc2c1=O,1
CHEMBL239413,CCOC(=O)c1cn2c(c1O)C(=O)N(Cc1ccc(F)cc1)CC2,1
CHEMBL391949,CCOc1ccc(C(=O)C2=C(O)C(=O)N(c3nccs3)C2c2ccc(OC)cc2)cc1,0
CHEMBL4645491,CC(C)(C)c1ccc(-c2cncn2C2CCCCC2)cc1,0
CHEMBL173978,O=[N+]([O-])c1cccc(/C=N/CCN2CCN(CC/N=C/c3cccc([N+](=O)[O-])c3O)C2c2cccc([N+](=O)[O-])c2O)c1O,0
CHEMBL3582046,CCOC(=O)/C(O)=C/C(=O)c1cn(Cc2ccc(F)c(F)c2)c2ccccc2c1=O,0
CHEMBL551568,O=C1c2ccc(O)c(O)c2C(=O)N1Cc1cc(Cl)ccc1F,0
CHEMBL3259892,CO[C@@H](C(=O)O)c1c(C)nc2ccc(Br)cc2c1-c1ccc(Cl)cc1,0
CHEMBL235637,COc1ccc(C2C(C(=O)c3ccc(Br)cc3)=C(O)C(=O)N2c2cc(C(C)(C)C)on2)cc1OC,0
CHEMBL46032,COc1ccc(Cn2cccc2/C=C/C(=O)CC(=O)C(=O)O)cc1,0
CHEMBL4163126,Cl.O=c1[nH]c2c(c(=O)n1O)C1CCN(Cc3ccccc3)CC1S2,0
CHEMBL49201,O=C(/C=C/c1cccn1Cc1ccccc1)CC(=O)C(=O)O,1
CHEMBL559537,CC1(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2CCN1Cc1ccn[nH]1,1
CHEMBL1271425,COc1ccc(/C=C2\C(=O)N(c3cccc(Br)c3)N=C2OC(C)=O)cc1OCc1ccc(F)cc1,0
CHEMBL369267,O=C(N/N=C/c1ccc(O)cc1O)N/N=C/c1ccc(O)cc1O,0
CHEMBL549299,O=C(Nc1ccc(S(=O)(=O)Nc2cccc(Br)c2)cc1)c1cc(O)c(O)c(O)c1,0
CHEMBL208776,CN(C)C(=O)CN(C)c1nc(C(=O)NCc2ccc(F)cc2)c(O)c2ncccc12,1
CHEMBL561679,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0
CHEMBL1270511,NCc1ccc(-c2cccc(Cc3cc(=O)n(O)c4ncccc34)c2)cc1,0
CHEMBL2442283,O=C(O)C(=O)CC(=O)c1ccc2c(ccc3c(Cl)cccc32)c1,0
CHEMBL492537,CN(C)C(=O)C(=O)N(C)c1cccn2c(=O)c(O)c(C(=O)NCc3ccc(F)cc3)nc12,1
CHEMBL1271215,COc1ccc(/C=C2\C(=O)N(c3nc4ccccc4s3)N=C2C(F)(F)F)cc1OCc1ccc(F)cc1,0
CHEMBL1088059,O=C(NCc1csc2ccccc12)c1nc(-c2cccs2)nc(O)c1O,1
CHEMBL284384,O=c1c(C(c2ccc(/C=C/c3ccccc3)cc2)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,0
CHEMBL1773321,CN(Cc1cn(Cc2ccc(F)cc2)c2cnc3c(c12)CCN(O)C3=O)CC1CC1,1
CHEMBL353069,COOC(=O)c1ccc2c(O)c(O)ccc2c1,0
CHEMBL1914554,COc1ccc(CNC(=O)c2c(O)c3ncc(Cc4ccc(F)cc4)cc3[nH]c2=O)cc1OC,1
CHEMBL1773407,CC(=O)N(C)CCCc1cn(Cc2ccc(F)cc2)c2cnc3c(c12)CCN(O)C3=O,1
CHEMBL1170458,Oc1ccc2cc(-c3ccccc3C(F)(F)F)ccc2c1O,0
CHEMBL67076,O=C(CCc1ccc(O)c(O)c1)c1ccc(O)c(O)c1O,0
CHEMBL490818,COc1ccc(/C=C/C=C/C(=O)c2c(O)cc(C)oc2=O)cc1,0
CHEMBL550895,O=C(O)c1cn(CCO)c2ccc(Cc3cccc(F)c3Cl)cc2c1=O,1
CHEMBL460943,Cc1cc(S(=O)(=O)Nc2nc3ccsc3c(=O)n2Cc2ccco2)c(S)cc1Cl,0
CHEMBL551437,CCCn1cc(C(=O)O)c(=O)c2cc(Cc3cccc(Cl)c3Cl)ccc21,1
CHEMBL235417,COc1ccc(OC)c(C(=O)C2=C(O)C(=O)N(CCCCCC(=O)O)C2c2ccc(Cl)cc2)c1,0
CHEMBL3287920,Cc1nc(-c2ccc(-c3ccncc3)cc2)c(C)c(-c2ccc3c(c2)CCCO3)c1[C@H](OC(C)(C)C)C(=O)O,1
CHEMBL127388,CC1=NN(c2ccccc2)C(=O)C1/N=N/c1ccc(S(=O)(=O)Nc2nnc(C)s2)cc1,0
CHEMBL4642318,Cn1cc(Cc2ccc(F)cc2)nc1-c1nc2n(c(=O)c1O)CCOC2(C)C,0
CHEMBL157428,O=C(NNC(=O)c1ccccc1S)c1ccccc1S,0
CHEMBL260398,CCOC(=O)/C(O)=C/C(=O)c1cn(Cc2ccc(F)cc2)c2c(OC)ccc(OC)c12,0
CHEMBL112046,Cc1ccc2c(c1)C(=O)N1CCSC1C(=O)S2,0
CHEMBL1213788,COc1cccc2c1c(C(=O)/C=C(\O)C(=O)O)cn2Cc1cccc(Cl)c1F,1
CHEMBL2316138,O=C(NCCCN1CCOCC1)c1c(O)c2ncc(Cc3ccc(F)cc3)cc2[nH]c1=O,1
CHEMBL1270307,COc1ccc(/C=C2\C(=O)N(c3cccc(Br)c3)N=C2C(F)(F)F)cc1OCc1ccc(F)cc1,0
CHEMBL561565,O=C1c2c(ccc(O)c2O)CN1Cc1cc(F)ccc1F,0
CHEMBL31026,O=C(/C=C/c1ccc(O)c(O)c1)OCCCOC(=O)/C=C/c1ccc(O)c(O)c1,0
CHEMBL3222021,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=C([O-])C(F)(F)F,0
CHEMBL1773314,O=C1c2ncc3c(ccn3Cc3ncc(F)cc3F)c2CCN1O,1
CHEMBL2180477,O=C(/C=C/c1cc(F)cc(F)c1)c1ccc(O)cc1O,0
CHEMBL3288714,O=c1cc(-c2ccccc2)oc2cc(OCc3ccc(F)cc3)c(O)c(O)c12,0
CHEMBL514555,CCN1CC(c2nc(C(=O)NCc3ccc(F)cc3S(C)(=O)=O)c(O)c3ncccc23)CC1=O,1
CHEMBL131113,CCCn1cnnc1NS(=O)(=O)c1cc(C(=O)Nc2ccc(C)cc2)c(Cl)cc1S,0
CHEMBL500308,O=C(Cc1ccccc1)Nc1cccc(C(=O)/C=C(\O)C(=O)O)c1,0
CHEMBL2407278,O=C(Nc1cccc(F)c1)C1C(=O)N(O)C(=O)c2ccccc21,1
CHEMBL3238130,CC(=O)N1CCN(c2ccc3c(=O)c(C(=O)/C=C(\O)C(=O)O)cn(Cc4ccc(F)cc4)c3c2)CC1,1
