cid,Smiles,classlabel
CHEMBL2398135,CC(C)C[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@](C)(NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](C)NC(=O)[C@@H](N)[C@@H](C)O)CCCC/C=C/CCCC[C@@](C)(C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)O)NC1=O,0
CHEMBL394650,O=C(COc1ccc2ccccc2c1)NNC(=O)c1ccccc1O,0
CHEMBL3288829,COC(=O)CNc1c(C(=O)NCc2ccc(F)cc2F)c(=O)n(O)c2ncccc12,1
CHEMBL1785027,Cc1cc(/C=C/c2ccc3ccc(C(=O)O)c(O)c3n2)ccc1O,0
CHEMBL211634,O=C1c2c(cc3cccnc3c2O)CN1Cc1ccc(F)cc1,1
CHEMBL103410,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(O)c2)ccc1O,0
CHEMBL367945,O=C1c2c(c(O)c3nccnc3c2O)C(=O)N1Cc1ccc(-c2ccccc2)cc1,0
CHEMBL3334636,O=C(NCc1ccc(F)c(F)c1)c1nc(-c2ccc(F)cc2)[nH]c(=O)c1O,0
CHEMBL79938,COc1cc(C(C2=C(O)C(=O)c3ccccc3C2=O)C2=C(O)C(=O)c3ccccc3C2=O)cc(Br)c1O,0
CHEMBL129287,Cc1cc2c(cc1Cl)SC(C1C(=O)NC(=S)NC1=O)NS2(=O)=O,0
CHEMBL128748,COc1ccc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(OC)c(OC)c2)cc1OC,0
CHEMBL394610,CN1CCOCC1c1nc(C(=O)NCc2ccc(F)c(Cl)c2)c(O)c(=O)n1C,1
CHEMBL3288837,Nc1c(C(=O)NCc2ccc(F)cc2F)c(=O)n(O)c2ncccc12,1
CHEMBL557899,O=C1c2c(ccc(O)c2O)CN1Cc1ccc(Cl)c(Cl)c1,0
CHEMBL326800,Cc1ccc2c(c1)C(=O)N1CSCC1C(=O)S2,0
CHEMBL241598,O=C(NNC(=O)c1c(O)c2ccccc2[nH]c1=O)c1ccccc1,0
CHEMBL4472002,Cn1c(Oc2cccc(-c3cccc(O)c3)c2)cc(=O)n(O)c1=O,0
CHEMBL200669,O=C(O)C(Cc1c[nH]c2ccccc12)NS(=O)(=O)c1ccccc1[N+](=O)[O-],0
CHEMBL4128240,CS(=O)(=O)c1cc(F)ccc1CNC(=O)c1nc2n(c(=O)c1O)CCCC21CCCC1,1
CHEMBL191020,O=S(=O)(/C=C/c1ccc(O)c(O)c1)CS(=O)(=O)/C=C/c1ccc(O)c(O)c1,0
CHEMBL423698,COc1ccc(/C=C/C(=O)/C=C/c2ccc(OC)c(OC)c2)cc1OC,0
CHEMBL388725,O=S(=O)(CCc1ccc(O)c(O)c1)CS(=O)(=O)CCc1ccc(O)c(O)c1,0
CHEMBL3397847,COc1c(C(=O)N2CCN(CCCNC(=O)c3cc(O)c(O)c(O)c3)CC2)nc(Cc2ccc(C)cc2)n(C)c1=O,0
CHEMBL550838,O=C1c2c(ccc(O)c2O)CN1Cc1cc(Cl)ccc1F,0
CHEMBL3233907,COc1ccc2c(c1)c(C(=O)/C=C(\O)C(=O)O)cn2Cc1cc(C)cc(C)c1,0
CHEMBL3125976,O=C(NCc1ccc(F)c(Cl)c1)c1cc2cccc(O)c2n(O)c1=O,0
CHEMBL513666,O=C(CC(=O)c1ccccc1Cl)C(=O)NC1CCC(NC(=O)C(=O)CC(=O)c2ccccc2Cl)CC1,0
CHEMBL241597,O=C(NNC(=O)c1c(O)c2ccccc2[nH]c1=O)c1cccc([N+](=O)[O-])c1,0
CHEMBL2236598,CCOC(=O)/C(O)=C/C(=O)c1cn(Cc2cccc(F)c2)c2ccccc2c1=O,0
CHEMBL217566,O=C(NCc1ccc(F)cc1)c1ncnc(O)c1O,1
CHEMBL1270317,O=c1cc(-c2cccc(-c3ccccc3)c2)c2cccnc2n1O,0
CHEMBL390433,O=C(N[C@H]1CCc2ccccc21)c1nc(-c2cccs2)nc(O)c1O,1
CHEMBL131749,O=C(/C=C/c1cc(O)c(O)cc1O)OCCc1ccccc1,0
CHEMBL549549,COc1cc2c(cc1Cc1cccc(Cl)c1Cl)c(=O)c(C(=O)O)cn2CCO,1
CHEMBL4127923,CC1(C)OCCn2c1nc(C(=O)NCc1ccc(F)cc1N1CCOCC1)c(O)c2=O,1
CHEMBL3259891,COC(C(=O)O)c1c(C)nc2ccc(Br)cc2c1-c1ccc(Cl)cc1,1
CHEMBL353450,O=c1c(OC2COC(O)C(O)C2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,0
CHEMBL2180586,CS(=O)(=O)NCCCCCCN(c1nc(C(=O)NCc2ccc(F)cc2)c(O)c2ncccc12)S(C)(=O)=O,0
CHEMBL427057,CC(C)C[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CO)NC(=O)[C@H](C)NC(=O)[C@@H](N)[C@@H](C)O)C(=O)N[C@@H](C)C(=O)NCC(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(N)=O,0
CHEMBL1914555,CC(NC(=O)c1c(O)c2ncc(Cc3ccccc3)cc2[nH]c1=O)c1ccccc1,1
CHEMBL1223984,COc1cc2c(cc1OC)C(=O)C(C1=C(C3=C(O)C(=O)c4cc(OC)c(OC)cc4C3=O)C(=O)c3ccccc3C1=O)=C(O)C2=O,0
CHEMBL246950,COc1ccc([C@H]2CC(=O)CCC23C(=O)OC(C)(C)OC3=O)cc1,0
CHEMBL252551,COc1cccc(C(=O)NNC(=O)c2cccc(O)c2O)c1O,0
CHEMBL36070,O=C(c1cccc(Cc2ccccc2)c1)c1ncc2cccnc2c1O,1
CHEMBL391423,COc1ccc(NC(=O)c2cccc(S(=O)(=O)Nc3ccc(C(=O)O)cc3)c2)cc1,0
CHEMBL1813512,CC(=O)Nc1cc(O)c(O)c(C(=O)NCc2ccc(F)cc2)c1,0
CHEMBL3415853,O=C(O)/C(O)=C/C(=O)c1cc(-c2ccccc2)cn1Cc1ccc(F)cc1,1
CHEMBL391867,N#C/C(=C\c1ccc(-c2ccc(C(=O)O)c(O)c2)o1)c1nc2ccccc2[nH]1,0
CHEMBL3287916,Cc1cc(-c2nc(C)c([C@H](OC(C)(C)C)C(=O)O)c(-c3ccc4c(c3)CCCO4)c2C)ccc1Cl,1
CHEMBL453267,Cc1cc(Cl)cc2c1S(=O)(=O)NC(C(=O)c1ccc(Cl)cc1)S2,0
CHEMBL97679,Oc1ccc(/C=C/c2ccc3ccccc3n2)cc1O,0
CHEMBL1673089,O=C(O)/C(O)=C/C(=O)c1cn(Cc2ccccc2)c2ccccc12,0
CHEMBL241359,COc1ccc(Nc2nc(NCc3ccco3)nc(N/N=C/c3ccc(Br)cc3)n2)cc1,0
CHEMBL2251917,CC[C@H](C)[C@H](NC(C)=O)C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O,0
CHEMBL462045,Cn1c(C(C)(C)NC(=O)c2c[nH]cn2)nc(C(=O)NCc2ccc(F)cc2)c(O)c1=O,1
CHEMBL2079773,O=S1(=O)CCCCN1c1nc(/C([O-])=N/Cc2ccc(F)cc2)c([O-])c2ncccc12.[Mg+2],1
CHEMBL243377,Cn1c(C2COCCN2C(=O)OC(C)(C)C)nc(C(=O)NCc2ccc(F)cc2)c(O)c1=O,1
CHEMBL1813504,O=C(NCc1ccc(F)cc1)c1cc(S(=O)(=O)N2CCCCC2)cc(O)c1O,0
CHEMBL452658,C[C@H](CCC(O)C(C)(C)O)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)C[C@@H](OC(=O)CC(C)(O)CC(=O)O)C(=O)C(C)(C)[C@@H]1CC3,0
CHEMBL2171858,COc1ccc(I)cc1Nc1ccc(OC)c2ccccc12,0
CHEMBL4475877,COc1ccc(-c2cccc(Nc3cc(=O)n(O)c(=O)[nH]3)c2)c(OC)c1,0
CHEMBL2180590,C[C@@H](CO)Nc1nc(C(=O)NCc2ccc(F)cc2)c(O)c2ncccc12,0
CHEMBL198001,O=C(O)C(=O)/C=C(\O)c1cn(Cc2ccc(F)cc2)c2ccccc12,1
CHEMBL189718,Cn1c(/C(O)=C/C(=O)C(=O)O)cc2cc3c(cc21)OCO3,0
CHEMBL408699,COc1cc2c(cc1Cc1cccc(Cl)c1F)c(=O)c(C(=O)O)cn2[C@@H](CO)C(C)C,1
CHEMBL368084,O=C(/C=C(\O)c1ccc(Cc2ccc(F)cc2)o1)c1nc[nH]n1,1
CHEMBL312008,CN(C)c1ccc(C(c2c(O)oc3ccccc3c2=O)c2c(O)oc3ccccc3c2=O)cc1,0
CHEMBL244651,CN1CCOCC1c1nc(C(=O)NCc2cccc(F)c2)c(O)c(=O)n1C,1
CHEMBL2206227,CN(C)S(=O)(=O)c1c(O)c(O)c(O)c2c1CN(Cc1ccc(F)c(Cl)c1)C2=O,0
CHEMBL129147,Cc1cc2nc3nc(N)nc(NS(=O)(=O)c4cc(C)c(Cl)cc4S)n3c2cc1C,0
CHEMBL498698,O=C(O)/C(O)=C/C(=O)c1cn(Cc2ccc(F)cc2)c2c(F)cccc2c1=O,1
CHEMBL3360132,Cn1c(C2CCOCC2)nc(C(=O)NCc2ccc(F)cc2-n2cncn2)c(O)c1=O,1
CHEMBL3309907,CNC(=O)c1c(O)c2ncc(Cc3ccc(F)cc3)cc2n(CC(=O)N2CCCC2)c1=O,1
CHEMBL475828,O=C(/C=C/c1ccc(Cl)cc1)Nc1cccc(C(=O)/C=C(\O)C(=O)O)c1,0
CHEMBL398969,O=C(CSc1nnc(-c2ccccc2O)n1Cc1ccccc1)NNC(=O)c1ccccc1O,0
CHEMBL1682039,O=C(O)c1cc(F)cc(C(=O)/C=C/c2ccc(Cl)cc2)c1O,0
CHEMBL3582051,CCOC(=O)/C(O)=C/C(=O)c1cn(Cc2cc(C)cc(C)c2)c2ccccc2c1=O,0
CHEMBL394537,CN1CCN(C(=O)OC(C)(C)C)CC1c1nc(C(=O)NCc2ccc(F)cc2)c(O)c(=O)n1C,1
CHEMBL461259,COc1c2c(c(O)c3ncc(Cc4ccc(F)cc4)cc13)C(=O)NC2,1
CHEMBL3290947,O=c1nc(NCc2cccc(N3CCOCC3)c2)c2cccnc2n1O,0
CHEMBL1761476,CCc1c(C(=O)c2cc(C)cc(C)c2)n(COCCc2ccc(F)cc2)c(=O)n(O)c1=O,0
CHEMBL239056,CCCn1c(=O)c(C(=O)NNC(=O)c2ccccc2)c(O)c2ccccc21,0
CHEMBL373035,O=C(O)c1cc(NC(=O)c2cccc3ccccc23)c(C(=O)O)cc1NC(=O)c1cccc2ccccc12,0
CHEMBL513189,CN(c1c2c(c(O)c3ncccc13)C(=O)N(Cc1ccc(F)cc1)C2)S(C)(=O)=O,1
CHEMBL2171670,COC(=O)c1[nH]cc(C(=O)NCc2ccc(F)cc2)c(=O)c1O,1
CHEMBL3286416,O=C(Nc1ccccc1)c1c(O)n(O)c(=O)c2cc([N+](=O)[O-])ccc12,1
CHEMBL475853,O=C(O)/C(O)=C/C(=O)c1cccc(NC(=O)c2ccccc2O)c1,0
CHEMBL152850,O=C1NNC(=O)c2ccccc2SSc2ccccc2C(=O)NNC(=O)c2ccccc2SSc2ccccc21,0
CHEMBL1682038,O=C(O)c1cc(Cl)cc(C(=O)/C=C/c2ccc(Cl)c(Cl)c2)c1O,0
CHEMBL363333,O=C(O)C(=O)/C=C(\O)c1cc2ccccc2n1Cc1ccccc1,0
CHEMBL3087635,CCOC(=O)C(=O)CC(=O)/C=C/c1cccn1Cc1ccccc1C#N,0
CHEMBL4130102,CC1(C)OCCn2c1nc(C(=O)NCc1ccc(F)cc1N1CCCCS1(=O)=O)c(O)c2=O,1
CHEMBL240543,O=C(CSc1nnc(-c2ccncc2)[nH]1)c1ccc(O)cc1O,0
CHEMBL549831,Cn1nnc(CN2CCn3c(nc(C(=O)NCc4ccc(F)cc4)c(O)c3=O)C2(C)C)n1,1
CHEMBL316892,Cc1ccc2cccc(O)c2n1,0
CHEMBL226374,O=C(O)C(=O)CC(=O)c1ccc2c(c1)[nH]c(=O)c1ccccc12,0
CHEMBL1422607,Cc1nc2ccc(Cl)cc2c(-c2ccccc2)c1CC(=O)O,0
CHEMBL1773410,O=C1c2ncc3c(c(CCC(F)(F)F)cn3Cc3ccc(F)cc3)c2CCN1O,1
CHEMBL1761474,CCc1c(C(=O)c2cc(C)cc(C)c2)n(COCc2ccccc2)c(=O)n(O)c1=O,0
CHEMBL3582047,CCOC(=O)/C(O)=C/C(=O)c1cn(Cc2cc(F)cc(F)c2)c2ccccc2c1=O,0
CHEMBL462561,Cc1cc(S(=O)(=O)Nc2nc3cc(C(C)(C)C)sc3c(=O)n2N)c(S)cc1Cl,0
CHEMBL478239,CN(C)C(=O)CN1CC(c2nc(C(=O)NCc3ccc(F)cc3)c(O)c3ncccc23)CC1=O,1
CHEMBL557319,Cc1cc(C)cc(NS(=O)(=O)c2ccc(NC(=O)c3cc(O)c(O)c(O)c3)cc2)c1,0
CHEMBL3310415,COCCNC(=O)c1c(O)c2ncc(Cc3ccc(F)cc3)cc2n(CC(=O)N2CCN(C)CC2)c1=O,1
CHEMBL3397849,COc1c(C(=O)N2CCN(CCNC(=O)c3cc(O)c(O)c(O)c3)CC2)nc(Cc2ccccc2)n(C)c1=O,0
CHEMBL569375,O=C1c2ccc(O)c(O)c2C(=O)N1Cc1cccc(Br)c1,0
CHEMBL4454510,COc1cccc(OC)c1-c1cccc(Nc2cc(=O)n(O)c(=O)[nH]2)c1,0
CHEMBL416364,O=C(O)C(=O)CC(=O)c1cccc(OCc2ccc(C(=O)c3ccccc3)cc2)c1,0
CHEMBL413552,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)c(O)c(O)c12,0
CHEMBL3805999,O=C(NC1CCCC1)C1C(=O)N(O)C(=O)c2ccccc21,0
CHEMBL552566,O=C1c2ccc(O)c(O)c2C(=O)N1Cc1ccc(F)cc1F,0
CHEMBL1682035,O=C(O)c1cc(Cl)cc(C(=O)/C=C/c2cc(Cl)ccc2Cl)c1O,0
CHEMBL68073,C[Si](C)(C)C,0
CHEMBL1171838,Oc1ccc2cc(-c3cccc(F)c3)ccc2c1O,0
CHEMBL334547,Cc1cc(S(=O)(=O)Nc2nc(N)n(-c3ccccn3)n2)c(S)cc1Cl,0
CHEMBL4446400,COC(=O)c1ccc(-c2ccc(C(=O)c3cc(=O)n(O)c(=O)[nH]3)cc2)cc1,0
CHEMBL84340,O=c1c(C(c2ccccn2)c2c(O)oc3cc(O)ccc3c2=O)c(O)oc2cc(O)ccc12,0
CHEMBL497028,COc1cc(-c2ccc(C=C3C(=O)NC(=S)NC3=O)o2)c(Cl)cc1C(=O)O,0
CHEMBL261703,O=C(/C=C/c1cc(O)c(O)cc1[N+](=O)[O-])O[C@H](Cc1cc(O)c(O)cc1[N+](=O)[O-])C(=O)O,1
